locus	n.pairs	n.both.miss	n.b1.miss	n.b2.miss	n.both.genod	n.matched	n.mismatch.hom2hom	n.mismatch.het2hom	n.mismatch.hom2het
23407	50	2	37	0	11	2	0	9	0
2341	50	50	0	0	0	0	0	0	0
23419	50	5	0	3	42	42	0	0	0
23422	50	3	1	3	43	43	0	0	0
23423	50	5	0	1	44	44	0	0	0
23425	50	0	0	2	48	47	0	0	1
23429	50	33	0	17	0	0	0	0	0
23430	50	6	40	0	4	0	0	4	0
23436	50	50	0	0	0	0	0	0	0
23437	50	1	0	3	46	45	0	0	1
23439	50	8	0	3	39	39	0	0	0
2344	50	50	0	0	0	0	0	0	0
23441	50	4	0	3	43	42	0	0	1
23448	50	7	0	5	38	38	0	0	0
23449	50	0	0	3	47	46	0	0	1
23451	50	1	0	1	48	45	0	0	3
23459	50	50	0	0	0	0	0	0	0
2346	50	3	0	2	45	44	0	0	1
23466	50	1	0	1	48	48	0	0	0
23470	50	7	1	3	39	39	0	0	0
23477	50	0	0	0	50	49	0	0	1
23478	50	1	0	3	46	45	0	0	1
23481	50	3	0	2	45	45	0	0	0
23489	50	1	1	3	45	45	0	0	0
23491	50	9	0	4	37	36	0	0	1
23495	50	12	0	9	29	28	0	0	1
23498	50	2	0	6	42	42	0	0	0
23500	50	2	2	1	45	45	0	0	0
23502	50	49	0	1	0	0	0	0	0
23521	50	2	0	4	44	44	0	0	0
23524	50	50	0	0	0	0	0	0	0
23526	50	1	0	0	49	41	0	8	0
23528	50	2	0	1	47	47	0	0	0
23529	50	1	0	5	44	43	0	0	1
2353	50	2	0	2	46	46	0	0	0
23534	50	1	48	0	1	1	0	0	0
23536	50	13	0	8	29	29	0	0	0
2354	50	2	48	0	0	0	0	0	0
23542	50	0	0	3	47	44	0	0	3
23543	50	0	0	1	49	41	0	5	3
23545	50	0	0	2	48	46	0	0	2
23550	50	50	0	0	0	0	0	0	0
23551	50	1	0	4	45	45	0	0	0
23554	50	1	0	8	41	41	0	0	0
23560	50	2	0	48	0	0	0	0	0
23577	50	6	0	14	30	30	0	0	0
2358	50	7	0	3	40	40	0	0	0
23580	50	8	0	5	37	37	0	0	0
23581	50	6	0	3	41	41	0	0	0
23589	50	0	0	1	49	49	0	0	0
23592	50	1	0	49	0	0	0	0	0
2360	50	1	0	2	47	47	0	0	0
23604	50	1	0	49	0	0	0	0	0
23605	50	0	1	1	48	42	0	5	1
23608	50	3	47	0	0	0	0	0	0
23611	50	2	0	2	46	46	0	0	0
23615	50	2	0	4	44	44	0	0	0
23620	50	1	0	4	45	45	0	0	0
23624	50	50	0	0	0	0	0	0	0
23637	50	1	0	49	0	0	0	0	0
23638	50	7	0	3	40	40	0	0	0
23644	50	8	42	0	0	0	0	0	0
23645	50	0	1	4	45	42	0	3	0
23649	50	8	0	1	41	40	0	0	1
2365	50	9	0	1	40	40	0	0	0
23651	50	6	44	0	0	0	0	0	0
23653	50	1	0	1	48	47	0	0	1
23654	50	3	0	1	46	45	0	0	1
23656	50	2	45	0	3	0	0	3	0
23658	50	3	0	1	46	46	0	0	0
23659	50	10	0	3	37	36	0	0	1
23660	50	4	0	1	45	44	0	0	1
23666	50	2	0	3	45	45	0	0	0
23668	50	3	0	2	45	7	22	16	0
23672	50	1	0	0	49	49	0	0	0
23676	50	3	38	0	9	1	0	8	0
23680	50	4	0	6	40	0	40	0	0
23683	50	1	35	0	14	0	2	12	0
23687	50	50	0	0	0	0	0	0	0
23689	50	1	0	1	48	48	0	0	0
23692	50	0	0	0	50	50	0	0	0
23693	50	11	0	11	28	28	0	0	0
23696	50	50	0	0	0	0	0	0	0
23697	50	5	0	42	3	3	0	0	0
23699	50	1	0	2	47	47	0	0	0
23700	50	0	48	1	1	0	1	0	0
23706	50	0	0	2	48	46	0	0	2
23713	50	50	0	0	0	0	0	0	0
23715	50	7	0	2	41	41	0	0	0
23718	50	1	8	4	37	1	11	25	0
2372	50	0	0	50	0	0	0	0	0
23722	50	0	0	1	49	12	11	26	0
23727	50	50	0	0	0	0	0	0	0
23728	50	0	0	0	50	46	0	0	4
2373	50	2	0	5	43	41	0	0	2
23730	50	4	0	1	45	45	0	0	0
23731	50	1	0	1	48	48	0	0	0
23733	50	6	0	3	41	41	0	0	0
23734	50	7	0	2	41	39	0	0	2
2374	50	7	0	3	40	40	0	0	0
23740	50	5	0	7	38	38	0	0	0
23741	50	4	0	3	43	43	0	0	0
23744	50	6	0	2	42	41	0	0	1
23745	50	3	0	0	47	46	0	0	1
23746	50	2	0	2	46	45	0	0	1
23748	50	1	0	0	49	49	0	0	0
23750	50	3	43	0	4	1	0	3	0
2376	50	5	0	1	44	41	0	0	3
23760	50	0	0	1	49	47	0	0	2
23763	50	7	0	0	43	43	0	0	0
23764	50	1	0	3	46	0	45	0	1
23765	50	2	0	2	46	46	0	0	0
23769	50	0	0	1	49	49	0	0	0
23770	50	0	0	50	0	0	0	0	0
23772	50	2	0	4	44	44	0	0	0
23780	50	49	0	1	0	0	0	0	0
23784	50	0	0	1	49	49	0	0	0
23786	50	11	0	3	36	36	0	0	0
2379	50	15	35	0	0	0	0	0	0
23800	50	1	0	6	43	41	0	0	2
23804	50	1	0	2	47	47	0	0	0
23808	50	0	0	3	47	45	0	0	2
23809	50	1	0	1	48	48	0	0	0
2381	50	0	0	2	48	48	0	0	0
23814	50	2	1	1	46	46	0	0	0
23815	50	1	0	0	49	47	0	0	2
23816	50	1	0	1	48	48	0	0	0
23817	50	0	0	2	48	46	0	0	2
23819	50	6	0	9	35	34	0	0	1
23827	50	0	1	3	46	1	39	5	1
23828	50	0	50	0	0	0	0	0	0
23829	50	2	0	2	46	37	0	0	9
23840	50	1	0	2	47	47	0	0	0
23842	50	1	0	49	0	0	0	0	0
23844	50	0	0	1	49	48	0	0	1
23847	50	0	0	0	50	50	0	0	0
23848	50	9	1	2	38	38	0	0	0
2385	50	49	0	1	0	0	0	0	0
23850	50	6	0	1	43	43	0	0	0
23852	50	0	0	0	50	50	0	0	0
23856	50	50	0	0	0	0	0	0	0
23857	50	5	0	5	40	40	0	0	0
2386	50	2	0	3	45	44	0	0	1
23864	50	0	0	1	49	48	0	0	1
23866	50	2	0	1	47	46	0	0	1
23868	50	3	27	1	19	2	0	17	0
2387	50	2	0	2	46	46	0	0	0
23870	50	2	0	0	48	48	0	0	0
23877	50	0	50	0	0	0	0	0	0
23878	50	0	0	1	49	49	0	0	0
23881	50	0	0	0	50	49	0	0	1
23882	50	1	0	0	49	48	0	0	1
23883	50	50	0	0	0	0	0	0	0
23885	50	10	0	2	38	38	0	0	0
23889	50	7	0	3	40	39	0	0	1
23901	50	1	0	2	47	43	0	0	4
23904	50	1	0	2	47	46	0	0	1
23912	50	0	0	3	47	46	0	0	1
23915	50	2	0	1	47	47	0	0	0
23918	50	4	0	3	43	43	0	0	0
23924	50	0	0	1	49	49	0	0	0
23925	50	3	0	2	45	45	0	0	0
23927	50	4	1	4	41	36	0	5	0
23934	50	0	0	3	47	47	0	0	0
23935	50	0	0	0	50	50	0	0	0
23939	50	0	0	1	49	49	0	0	0
23948	50	1	0	49	0	0	0	0	0
23949	50	6	0	4	40	40	0	0	0
23954	50	50	0	0	0	0	0	0	0
23955	50	7	0	1	42	42	0	0	0
2396	50	1	0	1	48	48	0	0	0
23960	50	1	22	0	27	0	5	22	0
23962	50	3	0	3	44	44	0	0	0
23968	50	7	1	3	39	38	0	0	1
23969	50	2	0	5	43	0	42	1	0
23972	50	3	0	2	45	42	0	0	3
23978	50	50	0	0	0	0	0	0	0
2398	50	2	0	2	46	45	0	0	1
23980	50	1	0	2	47	40	0	0	7
23981	50	5	0	4	41	38	0	0	3
23984	50	2	0	3	45	45	0	0	0
23992	50	5	0	3	42	42	0	0	0
23994	50	42	8	0	0	0	0	0	0
23997	50	50	0	0	0	0	0	0	0
23998	50	3	46	0	1	0	0	1	0
24000	50	11	0	3	36	35	0	0	1
24001	50	4	1	2	43	40	0	0	3
24018	50	5	0	2	43	43	0	0	0
24019	50	7	0	1	42	40	0	0	2
24020	50	0	0	0	50	50	0	0	0
24025	50	50	0	0	0	0	0	0	0
24026	50	16	34	0	0	0	0	0	0
24027	50	50	0	0	0	0	0	0	0
24028	50	0	0	2	48	1	42	4	1
24029	50	1	0	1	48	48	0	0	0
2403	50	13	36	0	1	0	1	0	0
24030	50	50	0	0	0	0	0	0	0
24033	50	5	1	4	40	38	0	2	0
2404	50	15	0	9	26	26	0	0	0
24040	50	3	0	1	46	44	0	0	2
24048	50	5	0	3	42	42	0	0	0
24049	50	5	0	4	41	41	0	0	0
24054	50	3	0	3	44	44	0	0	0
2406	50	4	0	1	45	45	0	0	0
24063	50	1	0	2	47	13	14	20	0
24071	50	0	0	1	49	49	0	0	0
24072	50	6	44	0	0	0	0	0	0
24074	50	8	0	6	36	36	0	0	0
24078	50	0	0	7	43	43	0	0	0
24081	50	10	0	5	35	34	0	0	1
24082	50	12	0	4	34	34	0	0	0
24087	50	2	0	48	0	0	0	0	0
24089	50	0	0	0	50	48	0	0	2
24091	50	4	0	1	45	41	0	0	4
24094	50	0	0	1	49	49	0	0	0
24095	50	1	0	2	47	47	0	0	0
24100	50	9	41	0	0	0	0	0	0
24110	50	2	0	4	44	44	0	0	0
24114	50	9	41	0	0	0	0	0	0
24116	50	0	0	1	49	47	0	0	2
24117	50	3	0	1	46	46	0	0	0
24118	50	50	0	0	0	0	0	0	0
2412	50	12	0	6	32	32	0	0	0
24127	50	1	0	0	49	49	0	0	0
24129	50	50	0	0	0	0	0	0	0
24133	50	18	32	0	0	0	0	0	0
24136	50	1	1	2	46	46	0	0	0
2414	50	6	0	6	38	38	0	0	0
24149	50	4	0	1	45	45	0	0	0
24150	50	50	0	0	0	0	0	0	0
24152	50	2	0	1	47	46	0	0	1
24156	50	8	0	3	39	39	0	0	0
24158	50	0	0	50	0	0	0	0	0
24159	50	2	0	5	43	43	0	0	0
24160	50	9	0	1	40	40	0	0	0
24167	50	2	0	4	44	44	0	0	0
24168	50	0	0	50	0	0	0	0	0
24171	50	50	0	0	0	0	0	0	0
24174	50	50	0	0	0	0	0	0	0
24175	50	14	0	2	34	34	0	0	0
24176	50	5	0	2	43	0	41	1	1
24179	50	8	0	4	38	38	0	0	0
242	50	0	0	9	41	0	41	0	0
2420	50	3	0	1	46	44	0	0	2
24206	50	11	0	39	0	0	0	0	0
24207	50	12	0	1	37	37	0	0	0
24213	50	7	0	2	41	41	0	0	0
24219	50	0	0	0	50	50	0	0	0
24222	50	7	0	12	31	31	0	0	0
24224	50	8	42	0	0	0	0	0	0
24225	50	7	1	2	40	40	0	0	0
24234	50	9	0	9	32	32	0	0	0
24238	50	50	0	0	0	0	0	0	0
24239	50	11	0	6	33	32	0	0	1
24246	50	8	0	6	36	34	0	0	2
24249	50	50	0	0	0	0	0	0	0
24257	50	17	0	10	23	23	0	0	0
24258	50	12	0	7	31	30	0	0	1
24266	50	50	0	0	0	0	0	0	0
2427	50	6	0	3	41	40	0	0	1
24274	50	7	0	43	0	0	0	0	0
24278	50	29	21	0	0	0	0	0	0
2428	50	0	0	49	1	0	1	0	0
24280	50	8	0	4	38	36	0	0	2
24283	50	50	0	0	0	0	0	0	0
24287	50	5	0	9	36	30	0	0	6
2429	50	1	0	2	47	47	0	0	0
24291	50	9	0	9	32	32	0	0	0
24296	50	14	1	5	30	29	0	0	1
24298	50	17	0	9	24	24	0	0	0
24307	50	2	0	13	35	35	0	0	0
24310	50	3	0	10	37	32	1	4	0
24311	50	8	0	5	37	37	0	0	0
24312	50	10	0	11	29	29	0	0	0
24319	50	50	0	0	0	0	0	0	0
24320	50	7	40	0	3	1	0	2	0
24322	50	49	0	1	0	0	0	0	0
24333	50	50	0	0	0	0	0	0	0
24341	50	4	0	3	43	43	0	0	0
24343	50	8	0	5	37	36	0	0	1
24344	50	10	0	3	37	35	0	2	0
24345	50	3	0	5	42	42	0	0	0
24352	50	12	36	0	2	0	0	2	0
24356	50	8	0	3	39	39	0	0	0
24357	50	4	0	7	39	38	0	0	1
2436	50	50	0	0	0	0	0	0	0
24361	50	19	0	31	0	0	0	0	0
24372	50	12	0	3	35	35	0	0	0
24374	50	13	0	8	29	29	0	0	0
24384	50	50	0	0	0	0	0	0	0
24388	50	14	1	1	34	34	0	0	0
24389	50	50	0	0	0	0	0	0	0
24392	50	8	0	1	41	31	0	0	10
24403	50	9	0	16	25	24	0	0	1
24407	50	50	0	0	0	0	0	0	0
24413	50	3	0	9	38	35	0	0	3
2443	50	0	0	2	48	48	0	0	0
24431	50	10	0	1	39	39	0	0	0
2444	50	0	0	50	0	0	0	0	0
24449	50	11	0	12	27	26	0	0	1
24456	50	12	0	38	0	0	0	0	0
24457	50	10	0	1	39	39	0	0	0
24458	50	9	0	7	34	34	0	0	0
24464	50	2	0	2	46	46	0	0	0
24467	50	50	0	0	0	0	0	0	0
24473	50	11	0	4	35	35	0	0	0
24478	50	8	0	7	35	35	0	0	0
24484	50	4	0	6	40	40	0	0	0
24488	50	8	0	5	37	37	0	0	0
24491	50	21	28	1	0	0	0	0	0
24507	50	11	0	4	35	35	0	0	0
24511	50	8	0	1	41	41	0	0	0
24512	50	9	0	4	37	37	0	0	0
24518	50	6	0	4	40	0	40	0	0
24523	50	50	0	0	0	0	0	0	0
24529	50	17	33	0	0	0	0	0	0
24535	50	7	0	3	40	39	0	0	1
24536	50	12	1	3	34	32	0	0	2
2454	50	50	0	0	0	0	0	0	0
24540	50	3	0	3	44	43	0	0	1
24541	50	12	1	6	31	31	0	0	0
24545	50	9	0	3	38	38	0	0	0
24555	50	30	20	0	0	0	0	0	0
24562	50	14	0	2	34	34	0	0	0
24566	50	9	0	4	37	37	0	0	0
2457	50	0	0	1	49	47	0	0	2
24574	50	9	0	7	34	34	0	0	0
2458	50	1	0	6	43	43	0	0	0
24580	50	1	0	3	46	45	0	0	1
24582	50	20	0	4	26	25	0	0	1
24586	50	5	1	1	43	43	0	0	0
24587	50	14	0	9	27	27	0	0	0
24594	50	10	0	3	37	37	0	0	0
246	50	1	0	1	48	48	0	0	0
24600	50	50	0	0	0	0	0	0	0
24604	50	8	14	4	24	8	0	16	0
24607	50	21	0	29	0	0	0	0	0
24609	50	13	0	4	33	32	0	0	1
24613	50	17	0	0	33	33	0	0	0
24625	50	5	0	3	42	1	1	40	0
24629	50	8	42	0	0	0	0	0	0
2463	50	50	0	0	0	0	0	0	0
24638	50	19	6	3	22	18	0	4	0
24643	50	12	37	0	1	0	1	0	0
24644	50	12	0	7	31	31	0	0	0
24648	50	23	0	3	24	23	0	0	1
24650	50	9	0	0	41	39	0	0	2
24652	50	12	34	0	4	0	0	4	0
24655	50	9	0	41	0	0	0	0	0
24656	50	11	1	6	32	32	0	0	0
24659	50	4	0	5	41	0	36	5	0
24662	50	9	0	7	34	34	0	0	0
24664	50	50	0	0	0	0	0	0	0
24667	50	50	0	0	0	0	0	0	0
24668	50	50	0	0	0	0	0	0	0
24677	50	14	36	0	0	0	0	0	0
24681	50	50	0	0	0	0	0	0	0
24683	50	10	40	0	0	0	0	0	0
24684	50	15	0	10	25	25	0	0	0
24687	50	8	0	9	33	33	0	0	0
24696	50	7	0	3	40	40	0	0	0
24699	50	7	0	2	41	39	0	0	2
24700	50	50	0	0	0	0	0	0	0
24712	50	15	0	6	29	1	19	1	8
24713	50	12	0	37	1	1	0	0	0
24721	50	14	0	2	34	1	31	2	0
24742	50	13	0	7	30	30	0	0	0
2475	50	5	0	2	43	43	0	0	0
24752	50	50	0	0	0	0	0	0	0
24753	50	50	0	0	0	0	0	0	0
24755	50	50	0	0	0	0	0	0	0
24756	50	4	0	45	1	1	0	0	0
24760	50	15	0	4	31	31	0	0	0
24762	50	8	42	0	0	0	0	0	0
24769	50	7	0	43	0	0	0	0	0
2477	50	16	29	0	5	0	0	5	0
24786	50	2	0	3	45	45	0	0	0
24793	50	13	0	7	30	30	0	0	0
24796	50	50	0	0	0	0	0	0	0
24798	50	50	0	0	0	0	0	0	0
24801	50	50	0	0	0	0	0	0	0
24802	50	50	0	0	0	0	0	0	0
24809	50	8	0	1	41	41	0	0	0
24812	50	12	0	6	32	0	31	0	1
24813	50	10	0	4	36	35	0	0	1
24823	50	7	1	6	36	36	0	0	0
24828	50	49	0	1	0	0	0	0	0
2484	50	1	0	4	45	45	0	0	0
24841	50	50	0	0	0	0	0	0	0
24851	50	10	0	1	39	38	0	0	1
24853	50	50	0	0	0	0	0	0	0
24858	50	6	0	4	40	40	0	0	0
2486	50	1	0	3	46	46	0	0	0
24860	50	4	0	6	40	31	2	7	0
24866	50	10	0	40	0	0	0	0	0
24869	50	50	0	0	0	0	0	0	0
24875	50	50	0	0	0	0	0	0	0
24885	50	6	0	2	42	40	0	0	2
24889	50	12	0	0	38	38	0	0	0
24893	50	13	1	3	33	33	0	0	0
24896	50	10	0	4	36	33	0	0	3
24897	50	50	0	0	0	0	0	0	0
249	50	1	0	2	47	46	0	0	1
24900	50	7	0	42	1	0	0	0	1
24907	50	16	0	4	30	26	2	2	0
24908	50	18	0	32	0	0	0	0	0
24913	50	11	0	3	36	36	0	0	0
24920	50	50	0	0	0	0	0	0	0
24921	50	50	0	0	0	0	0	0	0
24925	50	12	0	5	33	33	0	0	0
24926	50	8	0	42	0	0	0	0	0
24927	50	5	0	3	42	41	0	0	1
24929	50	15	0	9	26	26	0	0	0
24930	50	50	0	0	0	0	0	0	0
24932	50	50	0	0	0	0	0	0	0
24936	50	50	0	0	0	0	0	0	0
2494	50	6	0	0	44	1	40	3	0
24943	50	7	0	6	37	37	0	0	0
24947	50	12	38	0	0	0	0	0	0
24954	50	9	0	2	39	39	0	0	0
24956	50	8	0	3	39	39	0	0	0
24963	50	4	0	5	41	37	0	0	4
24968	50	50	0	0	0	0	0	0	0
24980	50	50	0	0	0	0	0	0	0
24993	50	50	0	0	0	0	0	0	0
25007	50	5	0	1	44	44	0	0	0
25010	50	11	39	0	0	0	0	0	0
25027	50	8	0	8	34	32	0	0	2
25028	50	3	0	2	45	43	0	0	2
25037	50	50	0	0	0	0	0	0	0
25041	50	8	0	6	36	34	0	0	2
25048	50	11	0	9	30	30	0	0	0
2505	50	0	0	50	0	0	0	0	0
2506	50	0	0	50	0	0	0	0	0
25067	50	14	0	8	28	28	0	0	0
2507	50	50	0	0	0	0	0	0	0
25074	50	23	0	8	19	19	0	0	0
25105	50	11	0	19	20	20	0	0	0
25106	50	10	0	40	0	0	0	0	0
25115	50	11	0	2	37	0	37	0	0
25118	50	9	0	6	35	35	0	0	0
2512	50	1	0	49	0	0	0	0	0
25124	50	50	0	0	0	0	0	0	0
25150	50	14	0	10	26	26	0	0	0
25156	50	50	0	0	0	0	0	0	0
25158	50	11	0	3	36	36	0	0	0
2516	50	50	0	0	0	0	0	0	0
25178	50	16	0	7	27	27	0	0	0
25184	50	20	1	3	26	26	0	0	0
25186	50	19	0	1	30	29	0	0	1
25188	50	7	0	2	41	41	0	0	0
252	50	1	0	3	46	46	0	0	0
2521	50	50	0	0	0	0	0	0	0
2523	50	5	0	4	41	40	0	0	1
2528	50	3	0	3	44	44	0	0	0
253	50	2	0	2	46	45	0	0	1
2531	50	3	0	1	46	46	0	0	0
2537	50	1	0	1	48	46	0	0	2
254	50	15	0	9	26	26	0	0	0
2540	50	8	42	0	0	0	0	0	0
2541	50	0	0	2	48	47	0	0	1
2543	50	3	0	5	42	41	0	0	1
2546	50	9	0	1	40	40	0	0	0
2547	50	0	0	1	49	49	0	0	0
2549	50	4	0	46	0	0	0	0	0
2555	50	2	0	2	46	46	0	0	0
2558	50	6	0	1	43	42	0	1	0
2561	50	9	0	2	39	37	0	0	2
2568	50	4	0	5	41	41	0	0	0
2578	50	0	0	0	50	50	0	0	0
2579	50	49	1	0	0	0	0	0	0
258	50	0	0	0	50	45	0	0	5
2583	50	1	47	0	2	0	0	2	0
2588	50	1	0	0	49	47	0	0	2
2594	50	50	0	0	0	0	0	0	0
2603	50	0	1	1	48	48	0	0	0
2605	50	0	1	0	49	49	0	0	0
2606	50	1	0	1	48	48	0	0	0
2609	50	3	0	2	45	45	0	0	0
2614	50	50	0	0	0	0	0	0	0
2616	50	0	0	1	49	49	0	0	0
262	50	1	0	3	46	45	0	0	1
2626	50	2	48	0	0	0	0	0	0
2627	50	9	0	41	0	0	0	0	0
2637	50	2	0	48	0	0	0	0	0
2640	50	2	0	3	45	45	0	0	0
2646	50	1	0	4	45	45	0	0	0
2647	50	10	0	8	32	32	0	0	0
2648	50	1	0	3	46	46	0	0	0
265	50	10	0	10	30	29	0	0	1
2652	50	10	39	0	1	0	1	0	0
2656	50	5	0	3	42	42	0	0	0
2658	50	3	0	0	47	46	0	0	1
2660	50	4	1	42	3	0	3	0	0
2664	50	0	0	3	47	47	0	0	0
2667	50	50	0	0	0	0	0	0	0
2678	50	0	0	0	50	49	0	0	1
2688	50	0	0	2	48	48	0	0	0
2694	50	2	0	2	46	45	0	0	1
2695	50	50	0	0	0	0	0	0	0
2699	50	49	0	0	1	1	0	0	0
2703	50	1	0	1	48	48	0	0	0
2705	50	2	0	0	48	48	0	0	0
2708	50	2	0	48	0	0	0	0	0
2710	50	50	0	0	0	0	0	0	0
2712	50	3	0	1	46	46	0	0	0
2717	50	2	48	0	0	0	0	0	0
2721	50	4	0	3	43	41	0	0	2
2724	50	50	0	0	0	0	0	0	0
2726	50	0	0	1	49	49	0	0	0
273	50	1	0	0	49	0	49	0	0
2730	50	6	0	1	43	43	0	0	0
2740	50	1	0	0	49	48	0	0	1
2744	50	50	0	0	0	0	0	0	0
2745	50	5	0	45	0	0	0	0	0
2746	50	6	0	2	42	42	0	0	0
275	50	50	0	0	0	0	0	0	0
2751	50	0	0	2	48	48	0	0	0
2755	50	2	0	3	45	43	0	0	2
2756	50	10	0	5	35	33	0	0	2
276	50	1	0	1	48	47	0	0	1
2760	50	9	0	4	37	37	0	0	0
2762	50	50	0	0	0	0	0	0	0
2766	50	0	0	2	48	46	0	0	2
2767	50	0	0	1	49	49	0	0	0
2768	50	2	0	3	45	36	0	9	0
2773	50	50	0	0	0	0	0	0	0
2775	50	2	0	2	46	45	0	0	1
2780	50	7	0	43	0	0	0	0	0
2785	50	50	0	0	0	0	0	0	0
2789	50	9	0	4	37	37	0	0	0
2804	50	8	42	0	0	0	0	0	0
2806	50	1	0	3	46	46	0	0	0
2809	50	7	0	43	0	0	0	0	0
2810	50	9	0	6	35	0	34	0	1
2813	50	1	0	1	48	48	0	0	0
2815	50	1	0	49	0	0	0	0	0
2824	50	50	0	0	0	0	0	0	0
2825	50	6	0	3	41	41	0	0	0
2826	50	5	0	9	36	35	0	0	1
2837	50	50	0	0	0	0	0	0	0
2839	50	4	0	5	41	39	0	0	2
2845	50	50	0	0	0	0	0	0	0
2848	50	5	0	6	39	0	39	0	0
2849	50	7	0	3	40	37	0	0	3
286	50	1	0	2	47	47	0	0	0
2862	50	50	0	0	0	0	0	0	0
2869	50	5	0	0	45	44	0	0	1
2872	50	6	0	7	37	37	0	0	0
2873	50	4	0	1	45	44	0	0	1
2874	50	0	0	3	47	44	0	0	3
2875	50	2	0	3	45	44	0	1	0
2878	50	1	0	1	48	48	0	0	0
2882	50	5	1	2	42	41	0	0	1
2883	50	50	0	0	0	0	0	0	0
2887	50	0	0	50	0	0	0	0	0
2893	50	0	0	0	50	50	0	0	0
2894	50	7	0	5	38	38	0	0	0
2895	50	2	0	2	46	46	0	0	0
2897	50	50	0	0	0	0	0	0	0
2898	50	50	0	0	0	0	0	0	0
2903	50	7	41	0	2	0	0	2	0
2911	50	1	0	0	49	49	0	0	0
2912	50	1	0	3	46	46	0	0	0
2916	50	0	0	0	50	50	0	0	0
2917	50	50	0	0	0	0	0	0	0
2923	50	49	0	1	0	0	0	0	0
2925	50	0	0	50	0	0	0	0	0
2929	50	5	0	13	32	32	0	0	0
2933	50	0	0	2	48	5	25	17	1
2936	50	3	0	5	42	42	0	0	0
2937	50	50	0	0	0	0	0	0	0
2938	50	2	48	0	0	0	0	0	0
2944	50	2	0	0	48	47	0	0	1
2945	50	4	0	5	41	41	0	0	0
2948	50	4	45	0	1	0	1	0	0
295	50	0	0	1	49	49	0	0	0
2955	50	8	0	5	37	37	0	0	0
2957	50	50	0	0	0	0	0	0	0
296	50	0	0	50	0	0	0	0	0
2960	50	50	0	0	0	0	0	0	0
2962	50	1	0	3	46	45	0	0	1
2969	50	8	42	0	0	0	0	0	0
2972	50	6	0	0	44	44	0	0	0
2973	50	50	0	0	0	0	0	0	0
2977	50	5	0	1	44	44	0	0	0
2980	50	0	0	2	48	47	0	0	1
2981	50	1	0	0	49	48	0	0	1
2983	50	50	0	0	0	0	0	0	0
2988	50	2	0	0	48	47	0	0	1
2990	50	1	0	1	48	48	0	0	0
2998	50	0	0	2	48	46	0	0	2
30	50	4	0	2	44	38	0	0	6
3000	50	1	0	0	49	49	0	0	0
3001	50	2	47	0	1	0	1	0	0
3002	50	4	0	3	43	43	0	0	0
3008	50	6	0	4	40	40	0	0	0
3009	50	0	0	3	47	46	0	0	1
3010	50	0	0	2	48	48	0	0	0
3013	50	50	0	0	0	0	0	0	0
3015	50	50	0	0	0	0	0	0	0
302	50	3	0	33	14	2	0	0	12
3020	50	1	0	40	9	9	0	0	0
3022	50	1	0	4	45	45	0	0	0
3027	50	8	0	42	0	0	0	0	0
3029	50	0	0	3	47	47	0	0	0
3038	50	50	0	0	0	0	0	0	0
3045	50	0	0	1	49	47	0	1	1
3047	50	2	0	6	42	42	0	0	0
3049	50	2	0	2	46	46	0	0	0
3052	50	1	49	0	0	0	0	0	0
3056	50	1	1	0	48	48	0	0	0
3058	50	50	0	0	0	0	0	0	0
3062	50	10	40	0	0	0	0	0	0
3063	50	1	0	0	49	43	0	6	0
3065	50	10	40	0	0	0	0	0	0
3066	50	2	0	1	47	47	0	0	0
307	50	1	0	2	47	0	43	4	0
3071	50	6	0	11	33	33	0	0	0
3073	50	5	0	1	44	32	1	0	11
3077	50	0	0	4	46	46	0	0	0
3078	50	4	0	2	44	44	0	0	0
308	50	7	0	4	39	39	0	0	0
3084	50	2	0	26	22	6	0	0	16
3089	50	50	0	0	0	0	0	0	0
3097	50	0	0	2	48	48	0	0	0
3099	50	2	0	1	47	47	0	0	0
3101	50	2	0	0	48	47	0	0	1
3102	50	1	0	1	48	48	0	0	0
3103	50	1	0	1	48	48	0	0	0
3104	50	5	0	4	41	41	0	0	0
3106	50	9	0	41	0	0	0	0	0
3107	50	1	0	3	46	46	0	0	0
3110	50	50	0	0	0	0	0	0	0
3126	50	0	0	0	50	50	0	0	0
3127	50	5	0	45	0	0	0	0	0
3128	50	6	0	0	44	44	0	0	0
3132	50	1	0	49	0	0	0	0	0
3133	50	50	0	0	0	0	0	0	0
3143	50	2	0	0	48	48	0	0	0
3144	50	50	0	0	0	0	0	0	0
3146	50	49	0	1	0	0	0	0	0
3147	50	0	0	2	48	48	0	0	0
3154	50	1	0	0	49	48	0	0	1
3156	50	0	0	0	50	49	0	0	1
3158	50	1	0	2	47	46	0	0	1
316	50	16	34	0	0	0	0	0	0
3160	50	0	0	0	50	49	0	0	1
3161	50	0	0	0	50	50	0	0	0
3162	50	0	0	0	50	50	0	0	0
3165	50	50	0	0	0	0	0	0	0
3166	50	50	0	0	0	0	0	0	0
317	50	9	1	4	36	36	0	0	0
3179	50	50	0	0	0	0	0	0	0
3182	50	3	0	6	41	41	0	0	0
3192	50	0	1	0	49	49	0	0	0
3196	50	50	0	0	0	0	0	0	0
3200	50	7	0	1	42	42	0	0	0
3201	50	0	0	1	49	48	0	0	1
3202	50	2	0	1	47	47	0	0	0
3203	50	11	0	2	37	36	0	0	1
3206	50	0	0	3	47	47	0	0	0
3208	50	50	0	0	0	0	0	0	0
